customer_id,type_of_client,total_ytd_order,total_quantity,avg_quantity,total_order_amount_ytd,avg_total_order_amount_ytd,completed_years_of_education,education_over_age,loyalty,YTD_amount_negative,total_order_amount_Q1,total_order_amount_Q2,total_order_amount_Q3,total_order_amount_Q4,Q4_amount_negative,sex,marital_status,employment_type,occupation,country_of_origins,age,education,completed_years_of_education,marital_status,relationship_in_household,race
2551404223,NULL,13,37,2.8462,162.85,12.526923,10,5.9085,0,1,0.00,0.00,0.00,162.85,1,0,0,State-gov,Adm-clerical,United-States,22,Some-college,10,Never-married,Own-child,Asian-Pac-Islander
2552064714,NULL,25,63,2.5200,299.63,11.985200,10,9.2600,9,1,196.60,0.00,103.03,0.00,1,0,1,Private,Adm-clerical,United-States,27,Some-college,10,Married-spouse-absent,Unmarried,White
2552165153,Wholesaler,7,122,17.4286,54.26,7.751429,9,3.0002,0,1,0.00,0.00,0.00,54.26,1,0,0,Private,Other-service,United-States,21,HS-grad,9,Never-married,Own-child,White
2553395518,Wholesaler,139,713,5.1295,1632.41,11.743957,10,26.7297,25,1,424.77,454.47,753.17,0.00,1,0,0,Private,Other-service,United-States,52,Some-college,10,Widowed,Unmarried,Black
2554800942,NULL,40,83,2.0750,380.39,9.509750,3,3.3320,0,1,380.39,0.00,0.00,0.00,1,1,1,Private,Craft-repair,Mexico,36,5th-6th,3,Married-spouse-absent,Other-relative,White
2555515645,NULL,12,40,3.3333,75.75,6.312500,15,3.1032,16,1,33.99,0.00,1.67,40.09,1,1,1,Self-emp-inc,Prof-specialty,United-States,58,Prof-school,15,Married-civ-spouse,Husband,White
2558092936,NULL,92,240,2.6087,381.65,4.148370,10,22.4388,1,1,0.00,0.00,197.91,183.74,1,0,1,Local-gov,Adm-clerical,United-States,41,Some-college,10,Married-civ-spouse,Wife,Black
2559953294,NULL,196,1482,7.5612,3939.93,20.101684,9,41.0228,30,1,801.30,232.39,1189.81,1716.43,1,0,0,Private,Adm-clerical,United-States,43,HS-grad,9,Divorced,Unmarried,White
2562461045,NULL,447,1648,3.6868,3090.10,6.912975,9,77.3757,27,1,1202.83,296.98,502.41,1087.88,1,1,1,Private,Transport-moving,United-States,52,HS-grad,9,Married-civ-spouse,Husband,White
2562927486,NULL,60,168,2.8000,559.94,9.332333,9,8.1840,20,1,-60.35,45.40,38.80,536.09,1,0,0,Private,Prof-specialty,United-States,66,HS-grad,9,Widowed,Not-in-family,Black
2564086742,NULL,20,162,8.1000,337.30,16.865000,10,7.4080,0,1,0.00,337.30,0.00,0.00,1,1,1,Private,Sales,South,27,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander
2565710264,NULL,36,155,4.3056,505.18,14.032778,9,7.9020,18,1,68.38,300.90,0.00,135.90,1,1,1,Local-gov,Other-service,United-States,41,HS-grad,9,Married-civ-spouse,Other-relative,White
2566534018,Wholesaler,85,274,3.2235,727.88,8.563294,10,15.1810,0,1,0.00,0.00,0.00,727.88,1,1,1,Private,Craft-repair,United-States,56,Some-college,10,Married-civ-spouse,Husband,White
2567277786,NULL,101,325,3.2178,865.59,8.570198,12,33.6633,3,1,0.00,326.50,0.00,539.09,1,1,0,Private,Tech-support,England,36,Assoc-acdm,12,Never-married,Not-in-family,Black
2567682560,Personal,11,327,29.7273,525.11,47.737273,10,3.2351,21,1,0.00,234.81,263.25,27.05,1,1,1,Private,Prof-specialty,United-States,34,Some-college,10,Married-civ-spouse,Husband,White
2569157657,NULL,15,40,2.6667,251.10,16.740000,14,5.3850,0,1,0.00,0.00,0.00,251.10,1,1,0,Private,Prof-specialty,United-States,39,Masters,14,Never-married,Not-in-family,White
2570030123,Wholesaler,25,60,2.4000,186.02,7.440800,9,3.8125,10,1,-36.20,0.00,222.22,0.00,1,0,0,Private,Other-service,United-States,59,HS-grad,9,Divorced,Not-in-family,Black
2570142048,NULL,6,1156,192.6667,833.44,138.906667,9,1.2858,8,1,0.00,0.00,833.44,0.00,1,0,1,Self-emp-not-inc,Farming-fishing,United-States,42,HS-grad,9,Married-civ-spouse,Wife,White
2570602256,NULL,25,-814,-32.5600,-794.38,-31.775200,9,3.5150,20,0,88.70,0.00,0.00,-883.08,0,1,1,Self-emp-not-inc,Exec-managerial,United-States,64,HS-grad,9,Married-civ-spouse,Husband,White
2573635659,NULL,129,378,2.9302,687.42,5.328837,7,18.0600,10,1,0.00,327.95,0.00,359.47,1,0,1,Private,Sales,United-States,50,11th,7,Married-civ-spouse,Wife,White
2574015444,NULL,2,16,8.0000,49.84,24.920000,10,0.5714,0,1,0.00,49.84,0.00,0.00,1,0,0,Private,Adm-clerical,United-States,35,Some-college,10,Separated,Unmarried,Black
2575251474,NULL,17,72,4.2353,221.06,13.003529,10,8.9471,10,1,0.00,160.47,0.00,60.59,1,0,0,Private,Prof-specialty,United-States,19,Some-college,10,Never-married,Own-child,White
2575703608,NULL,27,54,2.0000,136.24,5.045926,11,7.4250,0,1,136.24,0.00,0.00,0.00,1,1,1,Self-emp-not-inc,Farming-fishing,United-States,40,Assoc-voc,11,Married-civ-spouse,Husband,White
2577350571,NULL,35,535,15.2857,422.67,12.076286,9,8.9985,22,1,191.63,231.04,0.00,0.00,1,0,0,Private,Machine-op-inspct,United-States,35,HS-grad,9,Never-married,Not-in-family,White
2577365181,Wholesaler,74,488,6.5946,927.78,12.537568,3,3.3670,24,1,169.05,316.72,280.43,161.58,1,1,1,Private,Other-service,United-States,66,5th-6th,3,Married-civ-spouse,Husband,Asian-Pac-Islander
2577429626,NULL,97,321,3.3093,436.53,4.500309,10,44.0865,24,1,0.00,0.00,83.99,352.54,1,0,1,Private,Prof-specialty,United-States,22,Some-college,10,Married-civ-spouse,Wife,White
2578541768,NULL,238,931,3.9118,2464.47,10.354916,12,105.7672,23,1,0.00,1038.69,373.90,1051.88,1,0,1,Private,Prof-specialty,United-States,27,Assoc-acdm,12,Married-civ-spouse,Wife,White
2578792343,NULL,3,11,3.6667,24.65,8.216667,8,0.5001,0,1,0.00,24.65,0.00,0.00,1,0,1,Private,Exec-managerial,United-States,48,12th,8,Married-spouse-absent,Not-in-family,White
2579236232,NULL,35,69,1.9714,230.34,6.581143,5,4.0705,14,1,110.60,119.74,0.00,0.00,1,0,0,Self-emp-inc,Sales,Portugal,43,9th,5,Never-married,Own-child,White
2579712380,Wholesaler,227,507,2.2335,1749.78,7.708282,3,30.9628,22,1,545.79,749.19,142.90,311.90,1,1,0,Private,Handlers-cleaners,Mexico,22,5th-6th,3,Never-married,Not-in-family,White
2580428654,NULL,14,55,3.9286,240.55,17.182143,6,2.3996,0,1,0.00,240.55,0.00,0.00,1,1,1,Private,Other-service,India,35,10th,6,Married-civ-spouse,Husband,Asian-Pac-Islander
2580631684,NULL,45,103,2.2889,240.32,5.340444,11,10.3140,2,1,0.00,193.85,46.47,0.00,1,0,1,Self-emp-not-inc,Exec-managerial,United-States,48,Assoc-voc,11,Married-civ-spouse,Wife,White
2581380535,NULL,89,281,3.1573,736.29,8.272921,14,35.6000,21,1,225.50,0.00,414.81,95.98,1,1,1,Private,Exec-managerial,United-States,35,Masters,14,Married-civ-spouse,Husband,Asian-Pac-Islander
2581998803,Personal,21,14,0.6667,18.92,0.900952,10,10.0002,27,1,0.00,0.00,0.00,18.92,1,0,0,Private,Adm-clerical,United-States,21,Some-college,10,Never-married,Own-child,White
2582946683,NULL,55,156,2.8364,455.22,8.276727,9,13.0240,7,1,0.00,453.66,1.56,0.00,1,1,0,Self-emp-not-inc,Farming-fishing,United-States,38,HS-grad,9,Never-married,Not-in-family,White
2583173514,NULL,66,150,2.2727,690.85,10.467424,9,12.3750,2,1,0.00,342.62,0.00,348.23,1,0,1,Federal-gov,Adm-clerical,United-States,48,HS-grad,9,Married-spouse-absent,Unmarried,White
2585074415,NULL,14,57,4.0714,87.08,6.220000,9,3.5000,0,1,0.00,0.00,0.00,87.08,1,1,1,Private,Craft-repair,United-States,36,HS-grad,9,Married-civ-spouse,Husband,Black
2587757599,Personal,69,237,3.4348,660.70,9.575362,3,5.4441,14,1,0.00,0.00,104.33,556.37,1,1,1,Private,Machine-op-inspct,Mexico,38,5th-6th,3,Married-civ-spouse,Husband,White
2587807112,NULL,40,78,1.9500,169.47,4.236750,9,7.2000,0,1,0.00,0.00,0.00,169.47,1,1,1,State-gov,Craft-repair,Portugal,50,HS-grad,9,Married-civ-spouse,Husband,White
2587931745,NULL,6,28,4.6667,155.60,25.933333,4,0.2664,0,1,0.00,155.60,0.00,0.00,1,0,0,Private,Prof-specialty,United-States,90,7th-8th,4,Separated,Not-in-family,White
2588344351,NULL,31,90,2.9032,248.89,8.028710,13,16.7927,0,1,0.00,0.00,248.89,0.00,1,1,0,Private,Farming-fishing,United-States,24,Bachelors,13,Never-married,Not-in-family,White
2589225976,Wholesaler,132,211,1.5985,538.33,4.078258,10,20.3016,14,1,0.00,312.05,0.00,226.28,1,0,1,Private,Exec-managerial,United-States,65,Some-college,10,Married-civ-spouse,Wife,White
2590555144,Personal,11,11,1.0000,22.23,2.020909,13,2.9788,0,1,0.00,0.00,0.00,22.23,1,1,1,Private,Sales,United-States,48,Bachelors,13,Married-civ-spouse,Husband,White
2591063884,Wholesaler,20,272,13.6000,261.51,13.075500,9,5.1420,4,1,0.00,171.75,89.76,0.00,1,0,0,Private,Handlers-cleaners,United-States,35,HS-grad,9,Divorced,Unmarried,White
2592337765,NULL,12,115,9.5833,106.05,8.837500,9,2.8416,8,1,270.25,-164.20,0.00,0.00,1,1,1,Private,Craft-repair,United-States,38,HS-grad,9,Married-civ-spouse,Husband,White
2593140083,Wholesaler,249,1590,6.3855,1766.71,7.095221,9,62.2500,26,1,452.83,693.54,276.19,344.15,1,1,1,Private,Exec-managerial,United-States,36,HS-grad,9,Married-civ-spouse,Husband,White
2595702076,NULL,219,572,2.6119,1259.15,5.749543,9,65.7000,0,1,0.00,0.00,0.00,1259.15,1,0,0,Private,Prof-specialty,United-States,30,HS-grad,9,Separated,Unmarried,Black
2596279371,NULL,23,70,3.0435,207.45,9.019565,12,7.4589,6,1,142.54,0.00,0.00,64.91,1,1,1,Private,Prof-specialty,United-States,37,Assoc-acdm,12,Married-civ-spouse,Husband,White
2598852927,NULL,116,753,6.4914,1169.10,10.078448,9,20.0796,25,1,155.55,313.29,447.27,252.99,1,0,0,Self-emp-not-inc,Sales,United-States,52,HS-grad,9,Divorced,Not-in-family,White
2600452409,NULL,59,276,4.6780,595.53,10.093729,6,6.5549,11,1,261.28,0.00,334.25,0.00,1,1,1,Local-gov,Adm-clerical,United-States,54,10th,6,Married-civ-spouse,Husband,White
2601346222,Wholesaler,93,321,3.4516,641.40,6.896774,14,44.9004,22,1,0.00,641.40,0.00,0.00,1,1,0,Private,Sales,United-States,29,Masters,14,Never-married,Not-in-family,White
2602889755,NULL,147,260,1.7687,541.30,3.682313,10,19.5951,21,1,221.77,141.31,0.00,178.22,1,1,1,Private,Prof-specialty,United-States,75,Some-college,10,Married-civ-spouse,Husband,White
2602937444,NULL,7,470,67.1429,557.17,79.595714,9,2.7391,18,1,0.00,334.41,222.76,0.00,1,1,0,Private,Machine-op-inspct,United-States,23,HS-grad,9,Never-married,Own-child,White
2605587020,NULL,26,69,2.6538,220.71,8.488846,12,12.4800,17,1,78.60,142.11,0.00,0.00,1,0,0,Private,Prof-specialty,United-States,25,Assoc-acdm,12,Never-married,Own-child,White
2605762288,NULL,15,34,2.2667,66.26,4.417333,5,1.9740,0,1,66.26,0.00,0.00,0.00,1,0,0,Private,Prof-specialty,United-States,38,9th,5,Never-married,Own-child,White
2605910817,NULL,18,76,4.2222,252.68,14.037778,10,7.2000,0,1,0.00,252.68,0.00,0.00,1,1,0,Private,Adm-clerical,United-States,25,Some-college,10,Never-married,Own-child,White
2606383828,Wholesaler,39,97,2.4872,342.00,8.769231,10,16.2513,24,1,0.00,0.00,39.64,302.36,1,0,0,Private,Sales,United-States,24,Some-college,10,Never-married,Own-child,White
2606653950,NULL,85,942,11.0824,1642.19,19.319882,10,24.2845,11,1,476.70,536.04,629.45,0.00,1,0,1,Private,Adm-clerical,United-States,35,Some-college,10,Married-spouse-absent,Not-in-family,Black
2607568987,NULL,37,44,1.1892,109.75,2.966216,10,17.6194,0,1,0.00,0.00,0.00,109.75,1,0,0,Private,Exec-managerial,United-States,21,Some-college,10,Never-married,Own-child,White
2609413760,NULL,57,191,3.3509,355.71,6.240526,10,23.7519,0,1,0.00,0.00,0.00,355.71,1,1,1,Private,Adm-clerical,United-States,24,Some-college,10,Married-civ-spouse,Husband,White
2609873936,Wholesaler,46,1276,27.7391,1842.57,40.055870,13,13.9058,18,1,750.26,177.17,0.00,915.14,1,1,1,Private,Exec-managerial,United-States,43,Bachelors,13,Married-civ-spouse,Husband,White
2610122251,NULL,282,2096,7.4326,4192.56,14.867234,13,122.1906,26,1,2996.80,190.18,308.72,696.86,1,0,0,Local-gov,Prof-specialty,United-States,30,Bachelors,13,Never-married,Own-child,Black
2610241303,NULL,64,101,1.5781,182.27,2.847969,10,18.8224,0,1,0.00,0.00,0.00,182.27,1,0,0,Private,Adm-clerical,United-States,34,Some-college,10,Divorced,Unmarried,Black
2610336962,NULL,12,44,3.6667,369.78,30.815000,10,2.0004,16,1,140.50,0.00,229.28,0.00,1,1,1,Private,Handlers-cleaners,United-States,60,Some-college,10,Married-civ-spouse,Husband,White
2610907341,Wholesaler,189,725,3.8360,1798.82,9.517566,11,39.9735,22,1,116.80,380.66,466.50,834.86,1,1,1,Local-gov,Protective-serv,United-States,52,Assoc-voc,11,Married-civ-spouse,Husband,White
2611378318,NULL,178,493,2.7697,1275.82,7.167528,7,46.1554,28,1,0.00,553.27,661.34,61.21,1,1,0,Private,Farming-fishing,Puerto-Rico,27,11th,7,Separated,Other-relative,White
2611396369,NULL,1,6,6.0000,4.98,4.980000,9,0.1875,0,1,0.00,0.00,0.00,4.98,1,1,1,Private,Machine-op-inspct,United-States,48,HS-grad,9,Married-civ-spouse,Husband,White
2612302908,NULL,95,289,3.0421,780.32,8.213895,6,17.2710,21,1,0.00,0.00,599.83,180.49,1,0,0,Private,Machine-op-inspct,United-States,33,10th,6,Divorced,Not-in-family,White
2613265500,NULL,69,508,7.3623,301.08,4.363478,9,26.9997,7,1,0.00,0.00,0.00,301.08,1,0,0,Private,Sales,United-States,23,HS-grad,9,Never-married,Own-child,Black
2616958900,NULL,223,612,2.7444,1168.53,5.240045,9,46.6739,25,1,319.57,0.00,443.32,405.64,1,1,1,Private,Transport-moving,United-States,43,HS-grad,9,Married-civ-spouse,Husband,White
2617027299,NULL,37,169,4.5676,848.15,22.922973,14,12.0472,15,1,0.00,0.00,0.00,848.15,1,1,0,State-gov,Prof-specialty,United-States,43,Masters,14,Never-married,Not-in-family,White
2617906533,NULL,21,52,2.4762,216.07,10.289048,13,6.6591,0,1,0.00,0.00,0.00,216.07,1,1,1,Private,Prof-specialty,United-States,41,Bachelors,13,Married-civ-spouse,Husband,White
2620349426,NULL,46,103,2.2391,609.59,13.251957,11,15.8148,20,1,118.52,0.00,0.00,491.07,1,1,1,Private,Exec-managerial,United-States,32,Assoc-voc,11,Married-civ-spouse,Husband,White
2620677384,NULL,57,284,4.9825,346.06,6.071228,9,28.5000,20,1,0.00,116.28,0.00,229.78,1,0,0,Private,Adm-clerical,United-States,18,HS-grad,9,Never-married,Own-child,White
2622447184,NULL,33,711,21.5455,1906.01,57.757879,4,2.6928,22,1,546.45,22.65,136.35,1200.56,1,1,1,Self-emp-not-inc,Sales,United-States,49,7th-8th,4,Married-civ-spouse,Husband,White
2623997641,NULL,15,35,2.3333,143.19,9.546000,13,4.4325,0,1,143.19,0.00,0.00,0.00,1,1,1,Local-gov,Exec-managerial,United-States,44,Bachelors,13,Married-civ-spouse,Husband,White
2624028327,NULL,102,458,4.4902,979.86,9.606471,4,6.5790,16,1,0.00,0.00,186.58,793.28,1,0,0,Private,Machine-op-inspct,United-States,62,7th-8th,4,Divorced,Unmarried,White
2624073342,Wholesaler,1412,3192,2.2606,5822.56,4.123626,9,409.9036,29,1,820.46,2479.96,975.82,1546.32,1,1,1,Private,Machine-op-inspct,United-States,31,HS-grad,9,Married-civ-spouse,Husband,White
2626967369,NULL,5,768,153.6000,1814.40,362.880000,7,0.5930,4,1,998.40,816.00,0.00,0.00,1,1,1,Private,Other-service,United-States,59,11th,7,Married-civ-spouse,Husband,White
2627331128,NULL,72,167,2.3194,349.51,4.854306,13,18.7200,0,1,0.00,0.00,0.00,349.51,1,0,1,Federal-gov,Exec-managerial,United-States,50,Bachelors,13,Married-civ-spouse,Wife,Amer-Indian-Eskimo
2628527091,NULL,74,233,3.1486,1091.98,14.756486,10,30.8358,28,1,0.00,994.98,97.00,0.00,1,1,0,Private,Prof-specialty,United-States,24,Some-college,10,Separated,Own-child,White
2629304955,NULL,58,92,1.5862,211.09,3.639483,9,10.2370,0,1,0.00,0.00,0.00,211.09,1,1,1,Private,Prof-specialty,United-States,51,HS-grad,9,Married-civ-spouse,Husband,White
2629607404,NULL,219,470,2.1461,704.89,3.218676,10,99.5355,13,1,0.00,251.45,324.73,128.71,1,0,0,Private,Prof-specialty,Mexico,22,Some-college,10,Never-married,Own-child,White
2629664706,Wholesaler,843,2465,2.9241,3636.31,4.313535,7,327.8427,21,1,751.74,636.59,1007.57,1240.41,1,0,0,Private,Handlers-cleaners,United-States,18,11th,7,Never-married,Not-in-family,Black
2629929272,NULL,26,80,3.0769,365.06,14.040769,13,6.1464,22,1,0.00,0.00,0.00,365.06,1,1,1,Self-emp-not-inc,Sales,United-States,55,Bachelors,13,Married-civ-spouse,Husband,White
2630735347,Wholesaler,296,1039,3.5101,2346.64,7.927838,12,131.5424,25,1,518.28,740.33,566.68,521.35,1,0,0,Private,Prof-specialty,United-States,27,Assoc-acdm,12,Never-married,Own-child,White
2631248434,NULL,367,1221,3.3270,4715.20,12.847956,13,136.3038,26,1,654.35,565.13,1280.55,2215.17,1,1,1,Private,Exec-managerial,United-States,35,Bachelors,13,Married-civ-spouse,Husband,White
2631490488,NULL,40,165,4.1250,465.84,11.646000,9,6.7920,20,1,0.00,0.00,465.84,0.00,1,1,1,Private,Craft-repair,United-States,53,HS-grad,9,Married-civ-spouse,Husband,White
2631831810,Wholesaler,34,113,3.3235,348.41,10.247353,10,9.1902,1,1,0.00,0.00,0.00,348.41,1,1,0,Private,Handlers-cleaners,United-States,37,Some-college,10,Separated,Not-in-family,Black
2633383834,NULL,3,11,3.6667,7.02,2.340000,9,0.5511,0,1,0.00,0.00,0.00,7.02,1,1,0,Private,Machine-op-inspct,United-States,49,HS-grad,9,Divorced,Not-in-family,Black
2636372084,NULL,10,21,2.1000,102.55,10.255000,7,1.5560,0,1,0.00,102.55,0.00,0.00,1,1,1,Local-gov,Other-service,United-States,45,11th,7,Married-civ-spouse,Husband,Black
2638526600,NULL,91,288,3.1648,356.93,3.922308,9,13.2132,0,1,0.00,0.00,0.00,356.93,1,0,1,Private,Sales,United-States,62,HS-grad,9,Married-civ-spouse,Wife,White
2639552515,NULL,24,99,4.1250,230.45,9.602083,9,7.4472,0,1,0.00,230.45,0.00,0.00,1,0,0,Private,Sales,United-States,29,HS-grad,9,Separated,Unmarried,White
2640528978,NULL,2,8,4.0000,4.04,2.020000,10,0.5882,0,1,0.00,0.00,4.04,0.00,1,0,0,State-gov,Adm-clerical,United-States,34,Some-college,10,Divorced,Unmarried,White
2642814034,NULL,115,201,1.7478,533.29,4.637304,10,21.7005,19,1,0.00,131.98,0.00,401.31,1,1,1,Self-emp-inc,Sales,United-States,53,Some-college,10,Married-civ-spouse,Husband,White
2642822844,NULL,1,-3,-3.0000,-14.85,-14.850000,13,0.5652,0,0,0.00,-14.85,0.00,0.00,1,1,0,Private,Sales,United-States,23,Bachelors,13,Never-married,Own-child,White
2643646349,Wholesaler,63,320,5.0794,835.61,13.263651,10,20.3238,29,1,302.28,210.00,0.00,323.33,1,1,1,Private,Craft-repair,United-States,31,Some-college,10,Married-civ-spouse,Husband,White
2643993932,NULL,2,3906,1953.0000,342.36,171.180000,9,0.3750,4,1,0.00,151.20,191.16,0.00,1,1,1,Self-emp-not-inc,Sales,United-States,48,HS-grad,9,Married-civ-spouse,Husband,White
2645168886,NULL,155,399,2.5742,1911.82,12.334323,15,40.7960,10,1,152.74,518.13,-18.50,1259.45,1,1,1,Self-emp-inc,Prof-specialty,United-States,57,Prof-school,15,Married-civ-spouse,Husband,White
2645984859,NULL,75,218,2.9067,991.76,13.223467,10,11.9025,3,1,999.26,-7.50,0.00,0.00,1,1,1,Private,Sales,United-States,63,Some-college,10,Married-civ-spouse,Husband,White
2646810494,NULL,59,227,3.8475,474.61,8.044237,9,9.6524,22,1,0.00,71.40,403.21,0.00,1,1,0,Private,Craft-repair,United-States,55,HS-grad,9,Divorced,Unmarried,Black
2647097001,NULL,16,23,1.4375,90.53,5.658125,11,3.6672,0,1,0.00,0.00,0.00,90.53,1,0,1,Federal-gov,Adm-clerical,United-States,48,Assoc-voc,11,Married-civ-spouse,Wife,White
2647219296,Wholesaler,88,203,2.3333,411.13,4.725632,9,18.4184,20,1,0.00,96.54,89.80,224.79,1,1,0,Private,Craft-repair,United-States,43,HS-grad,9,Divorced,Not-in-family,White
2647429774,NULL,46,240,5.2174,429.41,9.335000,14,8.9424,20,1,105.63,0.00,116.98,206.80,1,1,1,Self-emp-inc,Exec-managerial,United-States,72,Masters,14,Married-civ-spouse,Husband,White
2648850020,NULL,57,140,2.4561,413.90,7.261404,10,7.0395,7,1,212.55,99.45,101.90,0.00,1,0,0,Private,Prof-specialty,United-States,81,Some-college,10,Widowed,Unmarried,White
2655102355,NULL,25,60,2.4000,248.98,9.959200,13,12.5000,6,1,0.00,99.88,0.00,149.10,1,1,1,Private,Prof-specialty,United-States,26,Bachelors,13,Married-civ-spouse,Husband,White
2656178762,NULL,21,129,6.1429,252.95,12.045238,13,10.9200,12,1,0.00,0.00,252.95,0.00,1,0,0,Self-emp-inc,Sales,United-States,25,Bachelors,13,Never-married,Not-in-family,White
2656258943,NULL,39,502,12.8718,538.23,13.800769,11,14.3013,27,1,160.86,227.81,149.56,0.00,1,1,1,Private,Tech-support,United-States,30,Assoc-voc,11,Married-civ-spouse,Husband,White
2657736550,NULL,5,7,1.4000,38.45,7.690000,14,1.3210,0,1,0.00,0.00,0.00,38.45,1,1,1,Private,Prof-specialty,India,53,Masters,14,Married-civ-spouse,Husband,Asian-Pac-Islander
2658846066,NULL,59,131,2.2203,177.85,3.014407,9,12.6437,0,1,0.00,0.00,0.00,177.85,1,1,1,Local-gov,Protective-serv,United-States,42,HS-grad,9,Married-civ-spouse,Husband,White
2659458315,NULL,9,18,2.0000,48.82,5.424444,10,1.7649,0,1,0.00,0.00,48.82,0.00,1,1,1,Private,Craft-repair,United-States,51,Some-college,10,Married-civ-spouse,Husband,White
2662451953,NULL,38,168,4.4211,388.24,10.216842,9,4.4992,0,1,0.00,0.00,388.24,0.00,1,1,1,Private,Sales,United-States,76,HS-grad,9,Married-civ-spouse,Husband,White
2662543752,NULL,18,24,1.3333,48.58,2.698889,10,5.0004,0,1,0.00,0.00,0.00,48.58,1,1,1,Private,Prof-specialty,United-States,36,Some-college,10,Married-civ-spouse,Husband,White
2665510357,Wholesaler,134,435,3.2463,1501.14,11.202537,4,14.4854,29,1,210.80,392.98,219.35,678.01,1,1,1,Private,Farming-fishing,Mexico,37,7th-8th,4,Married-civ-spouse,Husband,White
2667264181,NULL,36,134,3.7222,240.38,6.677222,13,19.5012,2,1,0.00,0.00,240.38,0.00,1,0,0,State-gov,Adm-clerical,United-States,24,Bachelors,13,Never-married,Other-relative,White
2667819720,NULL,23,44,1.9130,36.20,1.573913,10,7.1875,0,1,0.00,0.00,36.20,0.00,1,0,0,Private,Adm-clerical,Jamaica,32,Some-college,10,Never-married,Not-in-family,Black
2670234802,NULL,297,619,2.0842,2748.74,9.255017,9,60.7365,22,1,267.20,491.95,646.88,1342.71,1,0,1,Private,Exec-managerial,United-States,44,HS-grad,9,Married-civ-spouse,Wife,White
2671203102,NULL,1,200,200.0000,590.00,590.000000,10,0.2857,0,1,0.00,0.00,0.00,590.00,1,0,0,Private,Sales,United-States,35,Some-college,10,Divorced,Not-in-family,White
2671324139,NULL,11,25,2.2727,62.32,5.665455,11,2.5740,0,1,0.00,11.85,50.47,0.00,1,1,1,Private,Transport-moving,United-States,47,Assoc-voc,11,Married-civ-spouse,Husband,Amer-Indian-Eskimo
2673087455,Wholesaler,16,66,4.1250,190.11,11.881875,9,3.1312,15,1,0.00,0.00,0.00,190.11,1,0,0,Private,Machine-op-inspct,United-States,46,HS-grad,9,Separated,Unmarried,Black
2676550908,Wholesaler,33,37,1.1212,123.31,3.736667,10,5.8938,7,1,0.00,0.00,49.38,73.93,1,1,1,Self-emp-inc,Exec-managerial,United-States,56,Some-college,10,Married-civ-spouse,Husband,White
